date,min,max,pm25,q1,q3,stdev,count
2020-12-06T00:00:00.000Z,7.4,36.53,25.33,23.15,27.55,5.06,349
2020-12-07T00:00:00.000Z,7.2,20.8,10.29,9.19,12.39,3.117,292
2020-12-08T00:00:00.000Z,3.63,18.2,11.73,8.88,14.07,3.971,287
2020-12-09T00:00:00.000Z,3.5,18.85,7.8,6.3,9.18,2.838,254
2020-12-10T00:00:00.000Z,5.22,18.1,7.9,6.85,12.25,3.61,263
2020-12-11T00:00:00.000Z,1.67,13.82,5.68,3.42,7.82,3.07,315
2020-12-12T00:00:00.000Z,0.73,7.1,3.07,2.04,4.68,1.648,320
2020-12-13T00:00:00.000Z,0.8,12.05,6.77,2.08,9.3,3.487,302
2020-12-14T00:00:00.000Z,0.9,7.3,3.4,2.5,4.67,1.348,288
2020-12-15T00:00:00.000Z,2.2,26.27,5.07,3.85,8.57,5.685,309
2020-12-16T00:00:00.000Z,0.5,8.65,2,1.1,4.95,2.159,311
2020-12-17T00:00:00.000Z,0.22,15.4,4.53,2.99,6.12,3.28,277
2020-12-18T00:00:00.000Z,0.17,35.4,2.09,0.75,6.68,7.146,306
2020-12-19T00:00:00.000Z,0.56,31.92,8.51,5.76,14.17,7.189,288
2020-12-20T00:00:00.000Z,5.72,34.54,12.29,9.48,16.14,5.898,304
2020-12-21T00:00:00.000Z,1.48,37.38,6.18,2.86,17.98,10.164,297
2020-12-22T00:00:00.000Z,0.1,8.07,1.77,0.93,2.75,1.457,283
2020-12-23T00:00:00.000Z,0.3,22.55,2.04,1.27,3.83,4.754,306
2020-12-24T00:00:00.000Z,0.1,3.6,0.6,0.38,1,0.78,285
2020-12-25T00:00:00.000Z,0.03,7.45,0.5,0.2,1.08,1.428,306
2020-12-26T00:00:00.000Z,0.1,8.19,1.52,1.12,2.15,1.165,294
2020-12-27T00:00:00.000Z,0,4.59,0.5,0.27,2.27,1.167,305
2020-12-28T00:00:00.000Z,2.02,12.52,7.13,4.45,8.75,2.44,295
2020-12-29T00:00:00.000Z,0.6,9.65,2.85,1.72,4.07,2.017,289
2020-12-30T00:00:00.000Z,0.2,3.3,0.8,0.5,1.29,0.569,293
2020-12-31T00:00:00.000Z,0.6,36.6,7.75,6.07,8.98,3.1,307
2021-01-01T00:00:00.000Z,1.6,13.63,8.15,3.97,9.1,2.844,303
2021-01-02T00:00:00.000Z,0.6,6.63,2.42,1.79,4.17,1.315,273
2021-01-03T00:00:00.000Z,0.22,8.05,1.48,0.7,2.22,1.624,283
2021-01-04T00:00:00.000Z,0.1,1.98,0.5,0.35,0.9,0.391,275
2021-01-05T00:00:00.000Z,0.22,2.22,0.8,0.6,1,0.327,268
2021-01-06T00:00:00.000Z,0.1,3.33,1,0.35,1.5,0.645,275
2021-01-07T00:00:00.000Z,1,3.85,2.04,1.74,2.33,0.479,276
2021-01-08T00:00:00.000Z,1.3,3.13,1.92,1.7,2.13,0.328,288
2021-01-09T00:00:00.000Z,0.98,13.5,2.33,1.92,4.09,2.263,287
2021-01-10T00:00:00.000Z,0.6,16.25,3.2,1.67,5,2.676,283
2021-01-11T00:00:00.000Z,0.1,8.75,1.3,0.6,2.29,1.713,263
2021-01-12T00:00:00.000Z,0.2,5.68,1.17,0.88,1.99,1.022,273
2021-01-13T00:00:00.000Z,0.35,3.22,1.3,1,1.58,0.495,254
2021-01-14T00:00:00.000Z,1.8,5.15,3.08,2.69,3.58,0.632,261
2021-01-15T00:00:00.000Z,1.77,13.82,3.44,2.7,4.38,2.054,278
2021-01-16T00:00:00.000Z,0.55,4.68,1.83,1.6,2.22,0.572,267
2021-01-17T00:00:00.000Z,1.1,17.5,2.58,2.04,3.55,2.583,250
2021-01-18T00:00:00.000Z,2.27,18.42,10.05,4.36,13.05,4.484,237
2021-01-19T00:00:00.000Z,6.18,15.65,9.6,8.35,12.49,2.284,213
2021-01-20T00:00:00.000Z,1.2,16.1,5.6,3.12,11.69,4.558,268
2021-01-21T00:00:00.000Z,1,19.39,4.3,2.37,10.18,4.807,248
2021-01-22T00:00:00.000Z,0.2,8.88,2.15,1.57,2.89,1.639,257
2021-01-23T00:00:00.000Z,0.2,7.55,3.24,2.38,4.09,1.368,262
2021-01-24T00:00:00.000Z,2.15,12.13,4.63,3.99,5.44,1.302,281
2021-01-25T00:00:00.000Z,0.1,5.28,0.55,0.35,1.25,1.359,242
2021-01-26T00:00:00.000Z,0.1,5.97,0.8,0.5,2.35,1.189,276
2021-01-27T00:00:00.000Z,0.63,3.42,1.66,1.2,2.22,0.664,252
2021-01-28T00:00:00.000Z,0.5,4.57,1.17,0.92,1.51,0.57,292
2021-01-29T00:00:00.000Z,0.45,4.4,1.35,1.05,1.95,0.81,273
2021-01-30T00:00:00.000Z,1.63,11.9,3.53,2.7,4.63,1.836,263
2021-01-31T00:00:00.000Z,1.25,44.17,3.3,2.4,4.7,3.678,279
2021-02-01T00:00:00.000Z,0.68,5.13,1.52,1.2,2.7,1.062,230
2021-02-02T00:00:00.000Z,0.3,3.45,1.02,0.7,1.35,0.482,252
2021-02-03T00:00:00.000Z,1.7,5.15,2.6,2.2,3.22,0.672,219
2021-02-04T00:00:00.000Z,0.8,3.65,1.92,1.6,2.35,0.575,271
2021-02-05T00:00:00.000Z,0.88,5.55,1.88,1.52,3,0.998,234
2021-02-06T00:00:00.000Z,0.65,3.47,1.88,1.5,2.45,0.598,246
2021-02-07T00:00:00.000Z,0.2,2.85,0.65,0.47,0.93,0.411,241
2021-02-08T00:00:00.000Z,0.13,1.85,0.5,0.4,0.68,0.248,260
2021-02-09T00:00:00.000Z,0.3,4.03,0.7,0.56,0.9,0.502,244
2021-02-10T00:00:00.000Z,0.28,2.15,0.56,0.45,0.7,0.265,242
2021-02-11T00:00:00.000Z,0.22,1.14,0.4,0.31,0.62,0.221,33
2021-02-17T00:00:00.000Z,0.93,2.2,1.37,1.14,1.63,0.309,76
2021-02-18T00:00:00.000Z,0.85,10.05,2.63,1.7,4.97,2.569,271
2021-02-19T00:00:00.000Z,6.95,31.77,18.98,12.49,23.09,5.948,240
2021-02-20T00:00:00.000Z,7.28,33.47,14.75,11.12,18.05,4.841,253
2021-02-21T00:00:00.000Z,6.3,26.02,13.25,9.23,16.88,4.597,259
2021-02-22T00:00:00.000Z,7.22,44.95,21.75,14.93,27.77,8.297,217
2021-02-23T00:00:00.000Z,1.73,43.72,6.25,3.25,19.57,12.457,227
2021-02-24T00:00:00.000Z,3.45,51.95,10.7,6.57,22.13,11.116,238
2021-02-25T00:00:00.000Z,0.8,22.42,6.15,3,11,4.583,238
2021-02-26T00:00:00.000Z,0.1,4.82,0.55,0.32,1.4,0.985,232
2021-02-27T00:00:00.000Z,0.1,10.98,0.97,0.4,3.5,2.752,264
2021-02-28T00:00:00.000Z,0.3,12.55,2.29,1.14,6.98,3.371,261
